380, 2.689900e-003, 2.000000e-004, 1.226000e-002
385, 5.310500e-003, 3.955600e-004, 2.422200e-002
390, 1.078100e-002, 8.000000e-004, 4.925000e-002
395, 2.079200e-002, 1.545700e-003, 9.513500e-002
400, 3.798100e-002, 2.800000e-003, 1.740900e-001
405, 6.315700e-002, 4.656200e-003, 2.901300e-001
410, 9.994100e-002, 7.400000e-003, 4.605300e-001
415, 1.582400e-001, 1.177900e-002, 7.316600e-001
420, 2.294800e-001, 1.750000e-002, 1.065800e+000
425, 2.810800e-001, 2.267800e-002, 1.314600e+000
430, 3.109500e-001, 2.730000e-002, 1.467200e+000
435, 3.307200e-001, 3.258400e-002, 1.579600e+000
440, 3.333600e-001, 3.790000e-002, 1.616600e+000
445, 3.167200e-001, 4.239100e-002, 1.568200e+000
450, 2.888200e-001, 4.680000e-002, 1.471700e+000
455, 2.596900e-001, 5.212200e-002, 1.374000e+000
460, 2.327600e-001, 6.000000e-002, 1.291700e+000
465, 2.099900e-001, 7.294200e-002, 1.235600e+000
470, 1.747600e-001, 9.098000e-002, 1.113800e+000
475, 1.328700e-001, 1.128400e-001, 9.422000e-001
480, 9.194400e-002, 1.390200e-001, 7.559600e-001
485, 5.698500e-002, 1.698700e-001, 5.864000e-001
490, 3.173100e-002, 2.080200e-001, 4.466900e-001
495, 1.461300e-002, 2.580800e-001, 3.411600e-001
500, 4.849100e-003, 3.230000e-001, 2.643700e-001
505, 2.321500e-003, 4.054000e-001, 2.059400e-001
510, 9.289900e-003, 5.030000e-001, 1.544500e-001
515, 2.927800e-002, 6.081100e-001, 1.091800e-001
520, 6.379100e-002, 7.100000e-001, 7.658500e-002
525, 1.108100e-001, 7.951000e-001, 5.622700e-002
530, 1.669200e-001, 8.620000e-001, 4.136600e-002
535, 2.276800e-001, 9.150500e-001, 2.935300e-002
540, 2.926900e-001, 9.540000e-001, 2.004200e-002
545, 3.622500e-001, 9.800400e-001, 1.331200e-002
550, 4.363500e-001, 9.949500e-001, 8.782300e-003
555, 5.151300e-001, 1.000100e+000, 5.857300e-003
560, 5.974800e-001, 9.950000e-001, 4.049300e-003
565, 6.812100e-001, 9.787500e-001, 2.921700e-003
570, 7.642500e-001, 9.520000e-001, 2.277100e-003
575, 8.439400e-001, 9.155800e-001, 1.970600e-003
580, 9.163500e-001, 8.700000e-001, 1.806600e-003
585, 9.770300e-001, 8.162300e-001, 1.544900e-003
590, 1.023000e+000, 7.570000e-001, 1.234800e-003
595, 1.051300e+000, 6.948300e-001, 1.117700e-003
600, 1.055000e+000, 6.310000e-001, 9.056400e-004
605, 1.036200e+000, 5.665400e-001, 6.946700e-004
610, 9.923900e-001, 5.030000e-001, 4.288500e-004
615, 9.286100e-001, 4.417200e-001, 3.181700e-004
620, 8.434600e-001, 3.810000e-001, 2.559800e-004
625, 7.398300e-001, 3.205200e-001, 1.567900e-004
630, 6.328900e-001, 2.650000e-001, 9.769400e-005
635, 5.335100e-001, 2.170200e-001, 6.894400e-005
640, 4.406200e-001, 1.750000e-001, 5.116500e-005
645, 3.545300e-001, 1.381200e-001, 3.601600e-005
650, 2.786200e-001, 1.070000e-001, 2.423800e-005
655, 2.148500e-001, 8.165200e-002, 1.691500e-005
660, 1.616100e-001, 6.100000e-002, 1.190600e-005
665, 1.182000e-001, 4.432700e-002, 8.148900e-006
670, 8.575300e-002, 3.200000e-002, 5.600600e-006
675, 6.307700e-002, 2.345400e-002, 3.954400e-006
680, 4.583400e-002, 1.700000e-002, 2.791200e-006
685, 3.205700e-002, 1.187200e-002, 1.917600e-006
690, 2.218700e-002, 8.210000e-003, 1.313500e-006
695, 1.561200e-002, 5.772300e-003, 9.151900e-007
700, 1.109800e-002, 4.102000e-003, 6.476700e-007
705, 7.923300e-003, 2.929100e-003, 4.635200e-007
710, 5.653100e-003, 2.091000e-003, 3.330400e-007
715, 4.003900e-003, 1.482200e-003, 2.382300e-007
720, 2.825300e-003, 1.047000e-003, 1.702600e-007
725, 1.994700e-003, 7.401500e-004, 1.220700e-007
730, 1.399400e-003, 5.200000e-004, 8.710700e-008
735, 9.698000e-004, 3.609300e-004, 6.145500e-008
740, 6.684700e-004, 2.492000e-004, 4.316200e-008
745, 4.614100e-004, 1.723100e-004, 3.037900e-008
750, 3.207300e-004, 1.200000e-004, 2.155400e-008
755, 2.257300e-004, 8.462000e-005, 1.549300e-008
760, 1.597300e-004, 6.000000e-005, 1.120400e-008
765, 1.127500e-004, 4.244600e-005, 8.087300e-009
770, 7.951300e-005, 3.000000e-005, 5.834000e-009
775, 5.608700e-005, 2.121000e-005, 4.211000e-009
780, 3.954100e-005, 1.498900e-005, 3.038300e-009
785, 2.785200e-005, 1.058400e-005, 2.190700e-009
790, 1.959700e-005, 7.465600e-006, 1.577800e-009
795, 1.377000e-005, 5.259200e-006, 1.134800e-009
800, 9.670000e-006, 3.702800e-006, 8.156500e-010
805, 6.791800e-006, 2.607600e-006, 5.862600e-010
810, 4.770600e-006, 1.836500e-006, 4.213800e-010
815, 3.355000e-006, 1.295000e-006, 3.031900e-010
820, 2.353400e-006, 9.109200e-007, 2.175300e-010
825, 1.637700e-006, 6.356400e-007, 1.547600e-010

